x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
0.002661598621424425,-0.4025143267835355,-0.017777649815421077,0.040061320658586905,-0.45387199613530066,-0.020344216765933332,-0.03483216287846257,-0.4564447202133335,-0.03571946124991115,0.0044949085489154605,-0.3216033430298106,-0.040328444343987004,0.09527029018535668,-0.6981321704227463,-0.03280117245944791,-0.08729014970247484,-0.6988990755992508,-0.06781453107588123,-0.002167807867783388,-0.23387886343883868,-0.02533242726608735,0.1009208636591023,-0.9667940876502527,-0.07662069704446975,-0.07503136854998925,-0.9646307501244619,-0.09962464718158368,-0.002082375360657746,-0.19796421438735862,-0.01898589703283883,0.1194976434488344,-0.9932940926612327,0.006415953197330783,-0.12627707231263988,-0.9916308966536651,-0.026875003441797732,0.004453121380260563,-0.05964609419726265,-0.02940610535043471,0.04612664790184965,-0.12627703058868928,-0.025873696272019926,-0.048000870691577276,-0.12031025278789662,-0.029796843825506115,0.0,0.0,0.0,0.1236268289275752,-0.16005149384948414,-0.028102960168400862,-0.11836962506650976,-0.15303807707100547,-0.046439534542647015,0.14211646887876886,-0.3205861004718288,-0.03741013153064314,-0.13014539459510596,-0.31991662071985383,-0.06562877830593011,0.1922919217008096,-0.4717317055821904,0.024350586847964463,-0.18401310727192163,-0.4700105926220851,-0.013551634806026237
0.0038959254831185943,-0.4055486402573735,-0.01373115672289126,0.04058130810188243,-0.45706569755894316,-0.015402325961251517,-0.0333952850504071,-0.4578784234124163,-0.03237372346654965,0.007117201605643591,-0.32344138552172735,-0.036057439569814255,0.09463424697932486,-0.7024490076082939,-0.031093829675662175,-0.08684366406255076,-0.6987635931398779,-0.06620268997570498,-0.0019119680562027248,-0.23581490528186896,-0.023006118154764978,0.10250289656449026,-0.9695981054629952,-0.07641583219092847,-0.07579413703437089,-0.9646363771653538,-0.09464415221387737,-0.0013734232905094716,-0.1994643941029602,-0.01705768140513992,0.12038927843847559,-0.9943374690697362,0.008689236063953814,-0.12779458393514614,-0.9915401915321389,-0.022728679971614936,0.002883398677445355,-0.06132633548669859,-0.027216998460811565,0.04492267567272803,-0.12678043121652838,-0.023512122294705628,-0.0487712677759444,-0.12253148554332924,-0.026670097713300558,0.0,0.0,0.0,0.11987159298346146,-0.1630744565901815,-0.02930079962213017,-0.11643289385389398,-0.1578469922749285,-0.045197792504105036,0.13727648707338458,-0.3236344734645257,-0.03005652346338003,-0.12690581074922802,-0.3257081469863315,-0.057996753158941636,0.18835708095870554,-0.47618930179938923,0.02779807438416687,-0.1839621352747271,-0.47532417809547023,-0.008082149501393097
0.006088720453836192,-0.40588555882327193,-0.01340211048297263,0.042153085199222055,-0.4585641825591527,-0.014689704284149183,-0.030862496655610652,-0.45965966038154854,-0.03152968553742544,0.00973438759085192,-0.3244362134187299,-0.0359141245607992,0.09625513554673448,-0.7026580917024653,-0.028250922565719167,-0.08360017042886336,-0.7007775678288601,-0.06535850373133058,0.0008801947332807809,-0.23571490809853482,-0.022641316403270165,0.10546580275792584,-0.9708121299241762,-0.0735454450830516,-0.07177721432818512,-0.9657882830531741,-0.0959657669586697,0.00086924122018885,-0.1995573715031266,-0.016289516109072817,0.12395571366184563,-0.9938462135235324,0.010087203182649322,-0.12446332764566727,-0.9919231957628298,-0.02443877613592819,0.003992663943823597,-0.060571738174273096,-0.026141595137023726,0.0467877964356225,-0.1260576286819934,-0.02225936861628127,-0.046817993871980934,-0.12204127729168407,-0.026307572235640758,0.0,0.0,0.0,0.12095960269227148,-0.16225071548736733,-0.027859502102676244,-0.11419403590803388,-0.15715659812304364,-0.045216808619728516,0.13899739968927305,-0.3233866598889231,-0.029247736536705846,-0.12456555031346907,-0.32478962805054207,-0.05852370386203377,0.19306578360840834,-0.4730555741086872,0.02640307831750989,-0.18371832905729868,-0.4746287278306118,-0.010476497401550646
0.00795112511497976,-0.40687291717154334,-0.01206666711592563,0.04393231891644661,-0.45916159076489615,-0.014037752728384855,-0.028454752282498892,-0.46044268527997506,-0.030635328934593097,0.011120315051012008,-0.3253554733754366,-0.03403721324878913,0.10220273107034739,-0.7021967777026384,-0.026965743453179637,-0.08100984042817404,-0.700419392177394,-0.06561502770209643,0.0019260890261660864,-0.2365883304605658,-0.02098783568268524,0.11021565115550411,-0.9704771351112581,-0.0721472732159316,-0.06713660361566129,-0.9665165081188766,-0.096800917909506,0.0015755398393361092,-0.20059412605809718,-0.015084183150744026,0.1300544633105154,-0.993900707118234,0.011104343025072948,-0.12022929214183661,-0.9924036400499199,-0.02607551584804633,0.0040765284455127745,-0.06171488045250048,-0.024441981700196763,0.046976139000109975,-0.12680628810501912,-0.02128315138265451,-0.04645735212538624,-0.12324456920777224,-0.025002393756471543,0.0,0.0,0.0,0.12051931421419854,-0.16479648255664353,-0.026678343877157742,-0.11305529297161576,-0.16154482711154391,-0.04360728727589235,0.13786664747037788,-0.32548167153746355,-0.02923881805241116,-0.12097203590896545,-0.32899690302367357,-0.05851856018547322,0.19599274400439595,-0.47422597526835564,0.026522779693373445,-0.1823343952494015,-0.4787431494193471,-0.009814522393439138
0.008721684764644596,-0.4068531127051397,-0.012591275456569682,0.044628825218431104,-0.4595327011720303,-0.013455705374234902,-0.028082366783665786,-0.46052369617148897,-0.030855746321975564,0.012654724155723215,-0.3255081718108376,-0.03510652662163588,0.10337655797851647,-0.7026299743421046,-0.02553546336409766,-0.08074680340768903,-0.7010058447020757,-0.06645999802341022,0.00321470335270632,-0.2365024414634763,-0.022262590082812506,0.11113342920528667,-0.970877062657044,-0.07144133229678068,-0.06625364534720865,-0.9666011772013001,-0.09764300898051645,0.0027380682222371143,-0.20054345838196835,-0.01570268157249074,0.12994021642353915,-0.9941743270193377,0.012711580734951792,-0.11848021457222119,-0.9926104798426754,-0.026208282305678388,0.004414783037747976,-0.0616432214867941,-0.024403750285869916,0.047751075148617865,-0.12639234952048997,-0.021306220552554978,-0.04567648191546809,-0.12344232300909547,-0.025687277623496527,0.0,0.0,0.0,0.12109912559213334,-0.16422581215306808,-0.027511657482862575,-0.11196061742290667,-0.1623663137732937,-0.045338712761156315,0.13870709672709186,-0.3252932520538524,-0.029410244077380146,-0.1192887363768301,-0.32990151091377384,-0.06044160386125602,0.19827943993194724,-0.47430763799742626,0.0245436011002079,-0.18013064851321284,-0.48051591755757844,-0.01241377802388256
0.010607970960224741,-0.40775833905953046,-0.011647040589741588,0.046611820937443586,-0.460251607931567,-0.012954731613714337,-0.025868098191551867,-0.4613283388105909,-0.02998472282481482,0.01384717027092176,-0.32641167316255143,-0.03370628049319474,0.10739330054568806,-0.703406055239456,-0.025725314781232293,-0.07899678136265378,-0.701721478957522,-0.066533901089433,0.003613358772495476,-0.2373901066697995,-0.02126151910800947,0.11555934497950744,-0.9714081528012982,-0.07275110649168301,-0.06495326857700948,-0.9674721514256212,-0.09714314286522346,0.00322330783880665,-0.20123985993233626,-0.014786660210783094,0.13297694293875517,-0.9947530406826322,0.012114940112691007,-0.11471927193106103,-0.9931123181767593,-0.023820414211144218,0.004236480730028423,-0.062272096574855273,-0.02375409351950368,0.04743407655267113,-0.12659484427972864,-0.02101557811222956,-0.04552113718747278,-0.12438954746075742,-0.02442556105626175,0.0,0.0,0.0,0.12057446612143455,-0.16488554661145263,-0.029174050784711195,-0.11125140397440812,-0.16501162677061154,-0.04496168065446906,0.13899650900178845,-0.3261672862074301,-0.030413446556395406,-0.11828713188160925,-0.3324894952109043,-0.05819607164878375,0.20053982433786086,-0.47727392089257376,0.02110563094490635,-0.17685565064035566,-0.4851707731269259,-0.010828687455630865
0.01219289950030905,-0.4087323343653014,-0.009264481074083106,0.04818008607445211,-0.4612631364878874,-0.010033831856095117,-0.02407670547394775,-0.4621974673289972,-0.028240828335682693,0.015574360348125347,-0.32739183948749295,-0.031012723679684835,0.10949778951187501,-0.7046749743548543,-0.021419133274435478,-0.0779109679972399,-0.7026600146364292,-0.0661992225297736,0.0042687797957037445,-0.23845587814807342,-0.019152735180524596,0.11921719989329498,-0.9719796473766728,-0.06889178632290581,-0.06272007930718346,-0.9684172933545765,-0.0942472100603463,0.003918511889885421,-0.20213387728284946,-0.01293525612721599,0.13495875990181821,-0.9946637025902036,0.01663924809512577,-0.112298286020851,-0.9934500197184105,-0.02112234073839921,0.004033350666707457,-0.06321323803164,-0.022754994469053297,0.047273393379107666,-0.12699436672127085,-0.019688949836619625,-0.04510502040381494,-0.12569258465325378,-0.022771412556374895,0.0,0.0,0.0,0.11979894185118918,-0.16642400024136628,-0.02950314746892487,-0.10989760045904022,-0.16814903051537233,-0.04367178558192022,0.13963471104346797,-0.32812674194130775,-0.029587850821823927,-0.11779613361529802,-0.3355824947893861,-0.05598664647297105,0.20428387769679685,-0.47934059942746904,0.019419098458036826,-0.1763864434329749,-0.4893030457785895,-0.007862520218840692
0.014634339847135348,-0.40927372871960777,-0.008248389454658903,0.050594317998985866,-0.4618482120870381,-0.008457058394140427,-0.02114157033773459,-0.4625855607083977,-0.027390093753813183,0.017955961424077814,-0.3279184348047712,-0.030095709744515628,0.11251080012560627,-0.7054697181935351,-0.018503488398440862,-0.07477336112694168,-0.7025441841598509,-0.06767756039909546,0.005202481463948743,-0.23898946953026892,-0.018779575815267915,0.1228087840608919,-0.9732450597706422,-0.06465589831764895,-0.05955269933406731,-0.9690984450020402,-0.09438867896407344,0.004851781479279012,-0.20247261522693993,-0.012451321777083392,0.13746620396629816,-0.9948332502465127,0.02317923396058684,-0.10945117869411322,-0.9937588133457597,-0.02153741813905976,0.004044123512440276,-0.06367682234102393,-0.02195027851831313,0.047251464284988304,-0.12691567648526325,-0.019625950777324083,-0.044710379884495416,-0.1265148006750767,-0.021620572066180954,0.0,0.0,0.0,0.11952219008209033,-0.1667410200177452,-0.031224761551123664,-0.10864643187931979,-0.17044811022587947,-0.042840329616238404,0.14095974439503053,-0.3284895438168244,-0.031778300651603426,-0.11748359504223901,-0.3369626581591814,-0.05532237077710855,0.20923721064164869,-0.4785208544054559,0.016405089941893658,-0.17496248178990847,-0.4908882270123425,-0.005382264533595029
0.015906629215165172,-0.4097422131991516,-0.00853860257610792,0.05163084427438435,-0.4625899125506182,-0.008221448686231248,-0.020005215136137438,-0.4628810052378109,-0.028038157913381132,0.01948311311863432,-0.32843783075667377,-0.030978780248542188,0.11444250345911385,-0.7063927452792189,-0.01587377753395629,-0.07527844068339593,-0.7030975985720905,-0.06832707294810504,0.005450254480526911,-0.2395188890667168,-0.01958812793728486,0.1259314037416608,-0.9741655232232047,-0.06321011968926725,-0.05923325595268267,-0.969201574321025,-0.09342090291698628,0.005325074444093721,-0.20280780940786458,-0.013383725044214765,0.14019056318326345,-0.9953775996736273,0.02561111659131348,-0.10955520691994215,-0.9937670653398248,-0.020607680184839664,0.004026983051427233,-0.06382538995795446,-0.021980419370274458,0.047156066790402455,-0.12683004435944412,-0.020467576534004307,-0.0446912472237749,-0.12703720436275542,-0.021465353584019343,0.0,0.0,0.0,0.11918455781818614,-0.16719058009616752,-0.03344076116665063,-0.10788527976260183,-0.17171287790960252,-0.04287757720369735,0.1422472775433676,-0.32909105506503966,-0.03454864540255267,-0.11669949525392119,-0.33835514164779906,-0.05535133802152297,0.21210383758429702,-0.47742722925543074,0.013055225938109124,-0.17292860739203916,-0.4932911578362381,-0.0026625267881639097
0.01816383478488763,-0.40996775177931327,-0.009489244007311824,0.05396278589714148,-0.4629587718782045,-0.009822906928338142,-0.017211665800548927,-0.4633646936760995,-0.028891684571954103,0.021120797131053852,-0.32878488567661507,-0.03144575497864379,0.11897254076429985,-0.7063476188476537,-0.015555170225191569,-0.07303416510054658,-0.7034197724549418,-0.06904801798128314,0.006177092683888801,-0.24010131326149728,-0.01937345946703599,0.13163453666179706,-0.9740387274373955,-0.0629592156931865,-0.05677986507562519,-0.9693146492445246,-0.0951768758001301,0.005972904096789758,-0.20359144970740364,-0.01317796494013077,0.14788682429067623,-0.9950305165661711,0.025828061565143615,-0.10737198252642997,-0.9939621718950334,-0.022593322244681007,0.003843533421252986,-0.06446957524463065,-0.02067733452797191,0.04708050217789639,-0.12706509085424267,-0.02072656925265081,-0.04452345810799843,-0.1279640876522123,-0.01970911763444012,0.0,0.0,0.0,0.11844950764201213,-0.1671673344752338,-0.036886313875233584,-0.10706011809449456,-0.1739561335387136,-0.04151169669881375,0.14336843828647544,-0.32820318931121045,-0.040470012161847146,-0.1154954684593044,-0.34018207167672376,-0.05484326991718086,0.21638140678153983,-0.4734601188967745,0.005909307952053754,-0.17031145965202146,-0.49474509894100327,-0.0023387731403061484
