image_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
frame_0000.jpg,0.13550432379401098,0.6514921930072499,0.13550432379401095,0.16617922171696867,0.6061980535851677,0.13239734221704788,0.10180578968534035,0.6051855872593602,0.12179026329017899,0.1372931222753154,0.7208992077252337,0.11456807559023283,0.1916238710291847,0.3931848982022547,0.11945948590751844,0.07036743639157152,0.3942633767754395,0.09481908662839583,0.1328208140335212,0.7981769554876251,0.12347278751463124,0.17399763976860458,0.16223325893743398,0.07473379402057596,0.09122583470867492,0.1646346585565519,0.06519810178770677,0.13407057721246723,0.8298362370875936,0.1264346888412476,0.1853431991869292,0.13967214714504037,0.1500135448808406,0.057444144938668354,0.14147627874166527,0.13529588318963784,0.14191263406037752,0.9486965123436459,0.11215913101208859,0.17604809912198516,0.8907240837374997,0.11480185189940671,0.0954069380614188,0.8971112206041925,0.11626435932953903,0.13855910670656144,0.9999999945385748,0.13792816823260848,0.24349049170773762,0.867233455931044,0.11202897323249511,0.033692455542332404,0.8751356467850718,0.10608768691850903,0.2546380580753326,0.7287264678244005,0.0979480900920646,0.027413433050511887,0.7311138206576946,0.0846620939172249,0.28309913995331537,0.5985687974595809,0.15862672592371344,-3.4694469519536136e-17,0.6001754941631399,0.14523150561238435
frame_0001.jpg,0.13592940817380153,0.6479417464397548,0.12433510908094338,0.1749890467458522,0.6026106508372823,0.12075934134055873,0.09308121966374998,0.6025209061124612,0.10718421919561565,0.13855106810838946,0.7186554869798064,0.0972322674324714,0.20698067639975817,0.38825777558878805,0.10534779185683812,0.05255403905507088,0.3908190157797813,0.07697490220150421,0.13291760316030757,0.796195151527483,0.10846681562494402,0.18441096253216352,0.15590737209661598,0.048310960612383394,0.07908367165577272,0.15970680369605536,0.043370978529534025,0.13466242991682142,0.828227438761515,0.11251107891130376,0.1990036916119455,0.1340365351359567,0.14485480307899654,0.036330922683605396,0.13639151421400594,0.13286771678540482,0.1438714340762619,0.9473843797007575,0.09473753035243535,0.18779772765725236,0.8894096211197585,0.09869204514618878,0.08511559969980943,0.8956498702697065,0.0995830115117224,0.14029897535961725,0.9999999945142553,0.12867680186713765,0.2738135186674568,0.8642141658346691,0.09530177697313372,0.006706238899792702,0.8721893709716623,0.08634605086824824,0.2877752933774709,0.7243501304207997,0.08037848162874517,-0.002076355886420302,0.7260845680298701,0.058137736427149686,0.32127606807444936,0.5905696462838903,0.1606967177598904,-0.03778075378093195,0.5950918036609606,0.1331962644070176
frame_0002.jpg,0.13654614028097228,0.6489573692146823,0.12945158018527142,0.1722571143265535,0.6035669831343962,0.12631508750065643,0.09678191982441318,0.6041855687324066,0.11282894204976468,0.1395831692403776,0.7196562091874971,0.1049792444367505,0.20117885358306167,0.38934827560028146,0.11106116283104411,0.058658028330991235,0.39308527459132886,0.08330273315670124,0.13368218989306985,0.7967367077327632,0.1144726325412085,0.18158307070845245,0.15837251753450282,0.058143276621550236,0.08343229390166661,0.163196945891348,0.05437244531361053,0.1357186297008733,0.8288308354179088,0.11806026853793798,0.19492565773309484,0.1367981108407219,0.1482488395770133,0.0440243819149912,0.1396400639214564,0.13709799140815257,0.14369664115781572,0.9475083517190207,0.10144476862937349,0.18395421815169863,0.8900995329447936,0.10529034070487109,0.08966669379214848,0.8955894745619349,0.10648314420403544,0.14079579908912976,0.9999999945339121,0.13245522564282072,0.26281888787254754,0.8651186925168666,0.10156291681118858,0.018060315309913956,0.8723902128329668,0.09402876485573473,0.2740494678598396,0.7255353693181186,0.08872215506146808,0.010727463619217073,0.7265323232447561,0.06972237198721659,0.3051607032386927,0.5912414201095146,0.16091179738847392,-0.02345295011710805,0.5964211242730572,0.14046727656858318
frame_0003.jpg,0.13710836996937512,0.6516732638885266,0.1395795203655652,0.1657191064080953,0.6060847709398474,0.13731733610036606,0.10444199395604603,0.6070429136302994,0.12500881392567306,0.14034397550243913,0.7216834756576898,0.12036638406909649,0.18875501224950156,0.3924915353204233,0.1236300223188346,0.07250817878665217,0.3966973082555889,0.09773204832698201,0.13468890081759663,0.7981920439980748,0.12694275797181426,0.17451377473818433,0.163914213609811,0.08024348944256876,0.09338324151659474,0.16910298925031395,0.07513367949477186,0.1367558834453533,0.8301462334621956,0.12970031785305175,0.185004005443376,0.142433043994064,0.15462178257284906,0.061211147628943044,0.14541121299560247,0.14247665788078276,0.14277783070121625,0.9482729101851746,0.11598001839057545,0.1750798935341783,0.891496135720981,0.11917170636615466,0.09899395626375641,0.8961506546630386,0.12069972389648898,0.14054429806138957,0.9999999945641188,0.14042570442272617,0.2385414475956637,0.8676456577627649,0.11544709164475994,0.04162863391962785,0.8739192164175033,0.11017495896393224,0.24609592606458303,0.7290759956583459,0.10498364401097453,0.036635644320526566,0.7294712900558361,0.09260426916090517,0.272479306885966,0.596224927969726,0.1605049788256038,0.0074275033360103205,0.6005320963093513,0.1524618696347455
frame_0004.jpg,0.137480015956482,0.6531483554637245,0.1440457279661402,0.16295437013705333,0.6072548437381579,0.14248294006038864,0.10793951479543734,0.6082524648442063,0.13043435620886185,0.14090289338363277,0.7226282944643306,0.1269292626415254,0.1837131963222242,0.3939214753443835,0.1300387392970009,0.07864479246892453,0.39804865031309683,0.10424776747925066,0.13545755750755625,0.799015166070088,0.13223980733382937,0.17189943277258843,0.16669251392158613,0.09074037904642909,0.09829335486368761,0.17186073878633365,0.08395667600157003,0.13738078052015762,0.8308152491737185,0.13480451365445015,0.180961219579349,0.14534668331467018,0.15804199497671578,0.06900223652911737,0.14816817094875817,0.14444789646748818,0.14252231719970723,0.9488652514258862,0.12256128355305854,0.17143720513984045,0.8923348813279949,0.12555767931883868,0.10328912919268926,0.896618379883717,0.12679919129757633,0.14027403324125923,0.999999994575686,0.14411388601934252,0.22822543738283171,0.8691958392549048,0.12214960550528765,0.052059388797986425,0.8749315891790627,0.11684883225923931,0.2348521847345738,0.7312867229881175,0.11229559152510495,0.047657117087246036,0.7315910893637565,0.10157124181178502,0.25921476959832995,0.600204346583423,0.1609599989299909,0.020626185633583347,0.6033438801480252,0.15632726531212657
frame_0005.jpg,0.13757467223450384,0.6525307892474709,0.14065859539862985,0.16545957059464014,0.6063606260626048,0.13930942618233455,0.10550316745176497,0.6073112969515795,0.12615623175266963,0.14120514209395463,0.722015739944381,0.1214663723759867,0.18871844029689294,0.39270948932154204,0.12693474014097908,0.07386020413719338,0.39673443053384333,0.09898409148324955,0.1356683516906703,0.7987913990854663,0.12771871904219437,0.17520188029346687,0.16506946119002733,0.08403330819158315,0.095753333398391,0.1702476644796284,0.07668456609495464,0.13744041124551795,0.8305381968406342,0.13079361427231348,0.18497167148236687,0.14398815899949083,0.15684811149107988,0.06328215342357155,0.14664288510788775,0.14246817703693745,0.14315699272057433,0.9489767756274051,0.11771792965810635,0.17502957849490564,0.8922669923331482,0.1212200007294738,0.10034514521295732,0.896739912907624,0.12167878907346838,0.14027602640820644,0.9999999945645166,0.1415873606763851,0.23742240698477016,0.8688187374419836,0.11828883565320222,0.043969187938308424,0.8747622289935256,0.11058565952509108,0.24595831647343694,0.7307578008105254,0.10728534717535396,0.03823172210542993,0.7315725291882235,0.09199020146386458,0.2721273573776205,0.6007684001602918,0.16249456875469873,0.009190879597984173,0.603298170230753,0.1505211481169886
frame_0006.jpg,0.13733811130085763,0.6510498264755443,0.13497893483502044,0.16910064433191727,0.6047323516180234,0.13347870298641296,0.10121411919853177,0.6057436555315014,0.11890994884834559,0.14110157576243834,0.7208682094330805,0.11280151752430857,0.19606640739130982,0.3905267369645041,0.12040929020995858,0.06609750185596895,0.39484432303698597,0.08983507380568014,0.13529419027716713,0.7981463957051389,0.12061129555348106,0.17938794622326704,0.1616277927786076,0.07194674148624922,0.09103289187300172,0.16700813437988837,0.06502342599140278,0.13703479983678507,0.8299248884929921,0.12421165729279987,0.19045909053310886,0.1408444977464956,0.15378419079723585,0.053784973048380584,0.14355547436669178,0.13931429825373073,0.14381169879681757,0.9487905476166913,0.10945646846105567,0.18025265756696923,0.8918070578329698,0.11360165548650852,0.09510340194566662,0.8966506609899748,0.11347023212512555,0.1402900688764662,0.9999999945476189,0.1369995463779413,0.25159262325551024,0.8674539902040184,0.11109067616792127,0.030559956884611116,0.8739393481876302,0.10100972036799058,0.2622478573614122,0.7287644514039076,0.09872664131518025,0.023355902527409395,0.7303304391521007,0.0777390605293293,0.29138217706483105,0.5991433816464896,0.1639784873705564,-0.008744248590613422,0.6016767532632281,0.14296961359375543
frame_0007.jpg,0.13683795246507274,0.6502955065429055,0.133160128777111,0.16949039292146675,0.603940709524476,0.13148528115421185,0.09966779883925124,0.6051726976784487,0.11635550311228823,0.14061656521454072,0.7203626095188799,0.11047723500181295,0.19757832411908016,0.3893713203972343,0.11789059512812124,0.06400392088302768,0.39436417545126884,0.08613797361462847,0.13461139380704065,0.7978477087921934,0.11868611495270939,0.17941331004086508,0.159719464460104,0.0681159133174813,0.09004852698569539,0.1653598691502158,0.06161954545199121,0.13644812446754673,0.8296590227981783,0.12223157094389636,0.19065716863856128,0.13911645754594718,0.15236753068405962,0.05137670209984479,0.14210867406279865,0.1378536456976445,0.14365130973490034,0.9486175869783647,0.1067868026892791,0.18115092231089774,0.8916028471601017,0.11107814324390654,0.09323098320335005,0.8965628690730919,0.11103285644895168,0.13998789397975603,0.999999994542262,0.1351322641090771,0.2549434278134306,0.86659882432766,0.10879423542322927,0.026527891652428408,0.8733334755804018,0.09843433803074839,0.26567664843029326,0.7274417397354075,0.09618362406787263,0.01930135092172589,0.729492530387867,0.0735740203757061,0.29582889110615135,0.5979050486480082,0.1642557747530041,-0.013426748037769264,0.6006085480226918,0.14135526532644513
frame_0008.jpg,0.13631075229196576,0.6506724248942594,0.1359988071604218,0.16644439643665826,0.6042929353275226,0.1343688617614395,0.10152293172880097,0.6058161273310024,0.11961844529294118,0.14008282714651293,0.7207244712150538,0.11545466063157578,0.19272347609428556,0.38969043108258666,0.12091315813747504,0.06839372097396726,0.3953756384129252,0.08955274995610688,0.134041473276264,0.7980732145031064,0.12265806523255093,0.17536631624647905,0.16027992251559853,0.07454569463602555,0.093465239523219,0.16604744707083594,0.06780985023416278,0.13601253371196828,0.8298687940999168,0.12566220341036016,0.18553686605884087,0.13966677779838277,0.15348276501470468,0.05726560050365991,0.14297644042842797,0.13852026130660897,0.14280256100573063,0.9485995082851449,0.1108831830266598,0.1774189501080355,0.8918214054554507,0.1148019535897154,0.09562834001978561,0.8965619362302831,0.11529419482087364,0.13945703240395205,0.9999999945499458,0.13679784508224388,0.2461489008228988,0.8668664546682143,0.11259148015436417,0.03366154975012811,0.8733695440547186,0.10374832028389352,0.2551191359817486,0.7277322221078946,0.10077052274642355,0.02765617262386219,0.7298162878015902,0.08081814326083374,0.2837818901061445,0.5983033861251881,0.16340422174213612,-0.0029505586120875723,0.6010063392059087,0.14583260226602557
frame_0009.jpg,0.13601874016297466,0.651371128731621,0.13941471402192687,0.16341137530429162,0.6049136511950428,0.1380418824974089,0.10382126892928481,0.6066650732595847,0.12373238377292572,0.13989788664640604,0.7212960215566272,0.12104466181448731,0.18760868324469981,0.3904430890684195,0.12515510394726906,0.07317365267463465,0.39648142083177174,0.09427440017437325,0.13386465845905965,0.7984447895092116,0.12703407041202425,0.17151417542126993,0.16166939414597786,0.08233356702124052,0.09718650050360302,0.16740019411123133,0.07485081921207255,0.13591718594448274,0.8302001851752853,0.12960483411116117,0.18067668780883417,0.14089821464190763,0.1552512723490526,0.06384229438778681,0.14436915251232624,0.1395746391010266,0.14214777332065326,0.9486940017016067,0.11574273997004057,0.17365207327416918,0.8921608108187487,0.1193032466765652,0.09870276816843127,0.8966277956853026,0.1201169685558296,0.13913976861030133,0.9999999945586638,0.13912055001276447,0.23672900952067719,0.8677028556529575,0.11717775146305973,0.0419592053433177,0.8738910748523101,0.10959152963020477,0.24405087695851468,0.7289120156703116,0.10608637422380161,0.036925932274506044,0.7308649728500525,0.08906380151418912,0.27066019944157893,0.59956942476806,0.1626264341440999,0.008685486230846928,0.6021972889215684,0.15054677839932745
