x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
-0.041767331353752,-0.3592933577819259,0.3401815920902865,-0.0729224483062093,-0.3593163952890165,0.3036556432169647,-0.0106122144012948,-0.3592703202748354,0.3767075409636084,-0.0729224483062093,-0.3593163952890165,0.3036556432169647,-0.0909616107548715,-0.5539052145188281,0.3025251958885208,-0.0188791708609364,-0.5394894282572111,0.4949248602846205,-0.0877862743608968,-0.0899932410602739,0.1479092194370736,-0.0945371245349441,-0.7717407319954845,0.430189937033397,-0.0473567734117194,-0.7478757282422451,0.7043457627971371,-0.0877862743608968,-0.0899932410602739,0.1479092194370736,-0.0980375016180407,-0.7544244706313865,0.4254486707797648,-0.0309589009437897,-0.7222120777428878,0.6909784810069368,-0.0877862743608968,-0.0899932410602739,0.1479092194370736,-0.1156668877193173,-0.2013492683651467,0.3106050015654353,0.026986784563202,-0.2013670098935957,0.4164681391229482,0.0,0.0,0.0,-0.0877862743608968,-0.0899932410602739,0.1479092194370736,0.0178767083038343,-0.0884096110470007,0.2703273959036695,-0.1156668877193173,-0.2013492683651467,0.3106050015654353,0.026986784563202,-0.2013670098935957,0.4164681391229482,-0.06430642065436,-0.2357641263711774,0.467594730806117,-0.0052151487674798,-0.2410893652946673,0.3658002619397992
-0.04081002124339482,-0.36417780722499865,0.3366319343620879,-0.07236422584862727,-0.3639823702743188,0.30042487373517357,-0.009255816638162466,-0.3643732441756786,0.3728389949890022,-0.07236422584862727,-0.3639823702743188,0.30042487373517357,-0.09115373881095581,-0.5642509968832552,0.2923521050149923,-0.01836453522372028,-0.5504542453578897,0.481879865183689,-0.08797943563348228,-0.09047912377910047,0.16098482221353647,-0.09513105472253493,-0.7865775253445569,0.4178774239058628,-0.04731858329403506,-0.7607788538379755,0.6893289219824621,-0.08797943563348228,-0.09047912377910047,0.16098482221353647,-0.09778033870016105,-0.7698251349299133,0.41371118761479875,-0.030789717604297606,-0.7358100239474412,0.676388741192965,-0.08797943563348228,-0.09047912377910047,0.16098482221353647,-0.11576828406260638,-0.2038152725515791,0.328879412530136,0.029374059581450385,-0.20042309034799033,0.4223139976521049,0.0,0.0,0.0,-0.08797943563348228,-0.09047912377910047,0.16098482221353647,0.020333202163873222,-0.08971641225012547,0.27843378578311556,-0.11576828406260638,-0.2038152725515791,0.328879412530136,0.029374059581450385,-0.20042309034799033,0.4223139976521049,-0.07134294653059754,-0.23844268989411233,0.480808213182988,-0.000486161062955656,-0.24252041095355503,0.3615966606434739
-0.04214638959464768,-0.3712003517378939,0.3135863387994037,-0.07445434335888682,-0.3704610847230703,0.27293860299894196,-0.009838435830408441,-0.3719396187527175,0.35423407459986544,-0.07445434335888682,-0.3704610847230703,0.27293860299894196,-0.09405378626655149,-0.5716690139338514,0.24219260843534068,-0.01941274436091003,-0.5598931300265263,0.4608278700276407,-0.09063400406766704,-0.09189101393335829,0.15628890938096196,-0.1000260938936105,-0.8042266798373615,0.35458137841010273,-0.046758027692935814,-0.7811407657091569,0.6694379978317804,-0.09063400406766704,-0.09189101393335829,0.15628890938096196,-0.10139441163755172,-0.7853430276783602,0.3521931349187527,-0.03143824682434482,-0.7529859173926293,0.657000479413214,-0.09063400406766704,-0.09189101393335829,0.15628890938096196,-0.11984999256254533,-0.2064005183923518,0.2557831897078603,0.0289279812475269,-0.20496022247570167,0.3554392282639413,0.0,0.0,0.0,-0.09063400406766704,-0.09189101393335829,0.15628890938096196,0.020354312940114427,-0.09296833203789309,0.28065415525972265,-0.11984999256254533,-0.2064005183923518,0.2557831897078603,0.0289279812475269,-0.20496022247570167,0.3554392282639413,-0.0775279835031477,-0.2429460947117945,0.31440536188959645,0.002959436933634102,-0.24522881760831847,0.21130722782996988
-0.04339695486359768,-0.3727947593747632,0.2963904486179562,-0.07598707239851234,-0.37166380784173125,0.2502886765002137,-0.010806837328682753,-0.37392571090779514,0.34249222073569874,-0.07598707239851234,-0.37166380784173125,0.2502886765002137,-0.0956578497897047,-0.5699873610321619,0.20296327495285368,-0.020503513485822453,-0.559916830698119,0.45222127972678916,-0.0923837195763928,-0.09179394702399557,0.14464732905433833,-0.10370707231826014,-0.8066990506619538,0.30921674481343076,-0.045131180731519775,-0.7884144224760283,0.6643795257113625,-0.0923837195763928,-0.09179394702399557,0.14464732905433833,-0.1040209663793121,-0.7862591418292479,0.30777128308175083,-0.03159022577687115,-0.7571074575672051,0.6521201334981492,-0.0923837195763928,-0.09179394702399557,0.14464732905433833,-0.12300290344345634,-0.20567531911392287,0.18553024826254255,0.028123299802322786,-0.2073430997089224,0.301024559238606,0.0,0.0,0.0,-0.0923837195763928,-0.09179394702399557,0.14464732905433833,0.01931505190619138,-0.09445601852768158,0.283844483354602,-0.12300290344345634,-0.20567531911392287,0.18553024826254255,0.028123299802322786,-0.2073430997089224,0.301024559238606,-0.08172015501936195,-0.24400871514226727,0.16829214869129147,0.0050463233961862974,-0.2448226988909684,0.08362967977637357
-0.042075507720583785,-0.3609807126074252,0.3115982773989397,-0.07360649400660586,-0.3601110962588628,0.2629266957561831,-0.010544521434561504,-0.3618503289559875,0.3602698590416962,-0.07360649400660586,-0.3601110962588628,0.2629266957561831,-0.09176574753174112,-0.5526286489443449,0.22799625252718997,-0.020049779219177374,-0.5421499072234122,0.4775995383541714,-0.08969997934092193,-0.087623145743749,0.1372651857464206,-0.10039673343055901,-0.7749880668746065,0.35401339586072667,-0.0418545503788149,-0.7609522316177199,0.6949486100612735,-0.08969997934092193,-0.087623145743749,0.1372651857464206,-0.1005715446801916,-0.7569903453541706,0.3505348726344885,-0.029865932963414034,-0.7306158276494485,0.6821202702951871,-0.08969997934092193,-0.087623145743749,0.1372651857464206,-0.12008682144981606,-0.19800996980187183,0.21655228628389114,0.029539275938250648,-0.1995667153308833,0.34820742778782116,0.0,0.0,0.0,-0.08969997934092193,-0.087623145743749,0.1372651857464206,0.018636017944822073,-0.09028011279171808,0.2951787373289404,-0.12008682144981606,-0.19800996980187183,0.21655228628389114,0.029539275938250648,-0.1995667153308833,0.34820742778782116,-0.08269860431048312,-0.2360816297916862,0.2515305848925652,0.005676145952104997,-0.23667033465477622,0.15506794187087702
-0.0412678778948852,-0.357221973470473,0.33124621539650556,-0.07248189384584734,-0.3565509758242754,0.2892262026412059,-0.010053861943923088,-0.3578929711166707,0.3732662281518052,-0.07248189384584734,-0.3565509758242754,0.2892262026412059,-0.08975442939672054,-0.5464305608164107,0.24922822084617305,-0.018954956178001716,-0.5392562851442664,0.48649824825882426,-0.08762274139737367,-0.08635687790251365,0.1582507984788557,-0.098145327161905,-0.768121063097516,0.38062756168171624,-0.04036960718545019,-0.7579653430625686,0.69941896308337,-0.08762274139737367,-0.08635687790251365,0.1582507984788557,-0.09859022418713463,-0.7493996348562879,0.37648815098397503,-0.028436955228642185,-0.7263119871367827,0.6867671875232025,-0.08762274139737367,-0.08635687790251365,0.1582507984788557,-0.11807222680943667,-0.1942821709677555,0.26873094966656547,0.030041933036791684,-0.19705676337651734,0.37198473934031906,0.0,0.0,0.0,-0.08762274139737367,-0.08635687790251365,0.1582507984788557,0.02012151914548283,-0.08854392695323281,0.29267128253174884,-0.11807222680943667,-0.1942821709677555,0.26873094966656547,0.030041933036791684,-0.19705676337651734,0.37198473934031906,-0.08033067575567296,-0.2349130179453865,0.33684622845032913,0.0014923780050445758,-0.23756009970869854,0.22179436772066868
-0.04159514813827275,-0.36050760971768403,0.32382746440043636,-0.07316833730691599,-0.35975060630992756,0.280804218143023,-0.01002195896962942,-0.3612646131254406,0.36685071065784974,-0.07316833730691599,-0.35975060630992756,0.280804218143023,-0.09064390027480865,-0.552547114384043,0.22576496150882155,-0.01906798852947271,-0.5449747439881842,0.47817054154441685,-0.08834108342486123,-0.08632180264784418,0.15580514611427534,-0.09944015667837783,-0.781087846980487,0.33871801909210025,-0.042100647085095026,-0.7684214321745044,0.6874276858204053,-0.08834108342486123,-0.08632180264784418,0.15580514611427534,-0.09978224923390416,-0.7613954749850586,0.3364290122184779,-0.029590300911872668,-0.7366462792529961,0.6753932340857887,-0.08834108342486123,-0.08632180264784418,0.15580514611427534,-0.118485764486292,-0.19414308409421735,0.22696278251344917,0.03110378795958472,-0.19900957498352984,0.34420769773553966,0.0,0.0,0.0,-0.08834108342486123,-0.08632180264784418,0.15580514611427534,0.020461107685136287,-0.08760183138629132,0.28915925407015364,-0.118485764486292,-0.19414308409421735,0.22696278251344917,0.03110378795958472,-0.19900957498352984,0.34420769773553966,-0.08039686029200475,-0.23156004460813903,0.24295873325050715,0.0001998335642724225,-0.23964084762935436,0.17795284010642526
-0.0419626103812808,-0.36623088079586774,0.30454444881374726,-0.07411538904778318,-0.3655275551621523,0.25637562706641337,-0.009809831714778222,-0.36693420642958313,0.35271327056108115,-0.07411538904778318,-0.3655275551621523,0.25637562706641337,-0.09269378734005565,-0.5635843070354954,0.18741295442445183,-0.01901786640905975,-0.554728920231929,0.46391132707429333,-0.08933216805720139,-0.08738635130017072,0.1465651020220963,-0.1019661200794386,-0.7992703832327867,0.27909673864890827,-0.04402423498557094,-0.7823646647664488,0.6707008190102653,-0.08933216805720139,-0.08738635130017072,0.1465651020220963,-0.1021217599777644,-0.7791597638826159,0.2790316990265611,-0.030542080112973668,-0.751192080451732,0.6593464098434966,-0.08933216805720139,-0.08738635130017072,0.1465651020220963,-0.11883242797435666,-0.19404430763332028,0.1725051521574641,0.031580751869026265,-0.20247946079083504,0.3129170906742582,0.0,0.0,0.0,-0.08933216805720139,-0.08738635130017072,0.1465651020220963,0.020615943254559295,-0.0883165651220441,0.29143675674673275,-0.11883242797435666,-0.19404430763332028,0.1725051521574641,0.031580751869026265,-0.20247946079083504,0.3129170906742582,-0.07995115807478533,-0.23012352227778982,0.13609414792487629,0.0010238169449289824,-0.24172860627445486,0.1121897810569775
-0.04112953476719496,-0.3692640334436773,0.29061436161625603,-0.07357418635369097,-0.3692384211885807,0.2372087349761291,-0.008684883180699068,-0.3692896456987739,0.34401998825638297,-0.07357418635369097,-0.3692384211885807,0.2372087349761291,-0.09395701901154617,-0.5713049124168661,0.16789508445801912,-0.017233832909801204,-0.5635209991865464,0.45632967616584885,-0.08773249937781928,-0.08944650312538849,0.14970961735108354,-0.10311330170973175,-0.806358003179453,0.2592183816729438,-0.042718781279926205,-0.7887691475813855,0.6622470567993851,-0.08773249937781928,-0.08944650312538849,0.14970961735108354,-0.10333177939413954,-0.7872648729821237,0.25933575622958915,-0.02812208871212948,-0.7583709924761983,0.651213833147173,-0.08773249937781928,-0.08944650312538849,0.14970961735108354,-0.11627944623234764,-0.18998812623422306,0.1979888691551328,0.030152266602506788,-0.2041883394274164,0.3325304993219884,0.0,0.0,0.0,-0.08773249937781928,-0.08944650312538849,0.14970961735108354,0.021702454188121164,-0.09171847358656736,0.30716170025528683,-0.11627944623234764,-0.18998812623422306,0.1979888691551328,0.030152266602506788,-0.2041883394274164,0.3325304993219884,-0.07559457151699023,-0.23537308219390635,0.2054512107929725,0.003055098552452607,-0.242574867966304,0.1251511464961509
-0.04073931442631946,-0.3715402247352626,0.28830799030522186,-0.07305959088405917,-0.37178478750344873,0.23299514838861043,-0.008419037968579771,-0.3712956619670764,0.34362083222183326,-0.07305959088405917,-0.37178478750344873,0.23299514838861043,-0.09313589148935272,-0.5718147952807949,0.15936729931325264,-0.016821771110934927,-0.5651266477943444,0.4507198357130874,-0.08688248197927989,-0.0912440535911534,0.14921775936639173,-0.10437353270806032,-0.8137578584705172,0.24415858052724662,-0.04258960268582773,-0.7957964909641854,0.6556941576052634,-0.08688248197927989,-0.0912440535911534,0.14921775936639173,-0.10394279333231189,-0.7927955176283202,0.24509006498658015,-0.028224559190722837,-0.7637573544151193,0.6448675675496957,-0.08688248197927989,-0.0912440535911534,0.14921775936639173,-0.1153492741811249,-0.18973002504783873,0.18636335437296864,0.028220343530956475,-0.2041297580606243,0.3016600191428937,0.0,0.0,0.0,-0.08688248197927989,-0.0912440535911534,0.14921775936639173,0.0216063724998084,-0.09172162091375141,0.301117001042171,-0.1153492741811249,-0.18973002504783873,0.18636335437296864,0.028220343530956475,-0.2041297580606243,0.3016600191428937,-0.07585602201954286,-0.23804202656473625,0.17969429653027524,3.0247946962016787e-05,-0.23816314835669836,0.07450492001936218
